CDHR3,19,"105603656,105615289,105621413,105624637,105635196,105636695,105641907,105644943,105653305,105655556,105656372,105658291,105660818,105662643,105664826,105667127,105668996,105671237,105672838,","105603810,105615492,105621579,105624735,105635291,105636800,105642056,105645133,105653477,105655659,105656471,105658518,105660990,105662894,105665008,105667141,105669028,105671286,105676877,",
ALOX12B,15,"7975953,7976465,7976974,7978912,7979492,7979974,7980307,7982713,7983086,7983552,7983975,7984201,7984423,7989333,7990613,","7976268,7976636,7977075,7979034,7979662,7980061,7980511,7982857,7983259,7983656,7984098,7984294,7984505,7989538,7991021,",
ALOX15,14,"4534213,4535183,4535475,4536155,4536440,4536708,4539053,4540409,4541511,4541875,4542144,4542345,4542724,4544811,","4535074,4535351,4535576,4536277,4536610,4536795,4539263,4540553,4541672,4541979,4542267,4542427,4542926,4544960,",
GALR1,3,"74962007,74968113,74980540,","74963170,74968179,74982096,",
PSTPIP1,15,"77287464,77310488,77310797,77317624,77317838,77320192,77320894,77321869,77322842,77323520,77324638,77325202,77327848,77328142,77329385,","77287950,77310589,77310872,77317659,77317945,77320255,77320993,77321915,77322922,77323619,77324735,77325293,77327904,77328276,77329671,",
AIP,6,"67250499,67254476,67256737,67257508,67257786,67258258,","67250728,67254656,67256926,67257685,67257928,67258579,",
PODXL,8,"131185020,131190626,131191018,131191337,131193709,131194123,131195586,131241018,","131189267,131190794,131191080,131191485,131193787,131194344,131196192,131241376,",
PNPLA6,35,"7599037,7599635,7600394,7600818,7601076,7601334,7604803,7605034,7605515,7605808,7606239,7606407,7606869,7607446,7607646,7607892,7614792,7615183,7615402,7615879,7616247,7618757,7619094,7619440,7619778,7620134,7620492,7621338,7621540,7622053,7623735,7625533,7625899,7626093,7626373,","7599125,7599788,7600463,7600906,7601159,7601432,7604944,7605194,7605596,7605937,7606320,7606570,7606953,7607556,7607814,7607970,7614998,7615315,7615526,7615993,7616323,7618901,7619158,7619609,7619961,7620253,7620649,7621455,7621610,7622170,7624037,7625650,7625996,7626203,7626653,",
ST3GAL3,12,"44173203,44201903,44257772,44280562,44303890,44360054,44363906,44364839,44365212,44386075,44386453,44395803,","44173364,44202051,44257820,44280605,44303983,44360149,44363970,44364935,44365399,44386222,44386600,44396837,",
CCL7,3,"32597234,32598164,32598715,","32597385,32598282,32599261,",
S100B,3,"48018530,48022190,48024925,","48019416,48022329,48025035,",
SLITRK5,2,"88324869,88327635,","88325080,88331870,",
CHRNA1,9,"175612322,175613307,175614673,175618230,175618946,175622293,175624058,175624215,175629079,","175612983,175613547,175614897,175618468,175619142,175622403,175624103,175624361,175629200,",
CETP,16,"56995834,56996921,57003297,57003522,57003825,57004944,57005232,57005903,57007242,57009012,57012002,57015069,57015558,57016076,57017237,57017503,","56996009,56997036,57003432,57003593,57003913,57005014,57005293,57005995,57007422,57009063,57012167,57015137,57015592,57016149,57017323,57017756,",
CDKN2A,3,"21967750,21970900,21974676,","21968241,21971207,21975132,",
CDKN1C,3,"2904447,2905228,2905899,","2905145,2905364,2906995,",
CDK4,8,"58141509,58142964,58143236,58144438,58144705,58144989,58145282,58145957,","58142400,58143100,58143287,58144548,58144873,58145125,58145519,58146230,",
CD40LG,5,"135730335,135732424,135736531,135738514,135741197,","135730563,135732556,135736589,135738577,135742549,",
CD3G,7,"118215058,118219741,118220457,118221266,118222342,118223118,118223833,","118215193,118219765,118220685,118221398,118222386,118223202,118224497,",
COL5A1,66,"137533650,137582757,137591754,137593016,137619111,137620515,137622081,137623341,137623916,137630319,137630591,137642387,137642635,137644434,137645695,137646118,137648610,137650088,137653770,137655538,137657526,137658299,137658845,137659155,137660255,137664635,137666704,137671947,137674512,137676834,137677840,137681000,137686927,137687107,137688219,137688693,137690253,137693799,137694733,137696820,137697006,137698034,137701028,137702100,137703184,137703337,137704294,137704450,137705828,137706642,137707421,137707780,137708871,137709623,137710501,137710693,137710845,137711961,137713942,137714843,137715261,137716445,137717637,137721821,137726816,137734002,","137534142,137582925,137591968,137593179,137619243,137620653,137622321,137623509,137623973,137630361,137630654,137642462,137642728,137644491,137645749,137646172,137648664,137650142,137653824,137655583,137657580,137658344,137658899,137659200,137660309,137664680,137666758,137671992,137674566,137676942,137677894,137681054,137686972,137687161,137688264,137688747,137690307,137693853,137694841,137696910,137697060,137698142,137701136,137702154,137703238,137703445,137704348,137704558,137705882,137706750,137707475,137707834,137708925,137709677,137710609,137710747,137710899,137712069,137713996,137714879,137715315,137716701,137717750,137721890,137727050,137736688,",
CBS,17,"44473300,44476912,44478254,44478943,44479335,44480550,44482420,44483062,44484009,44485312,44485496,44485725,44486352,44488618,44492094,44493375,44495879,","44474093,44476997,44478363,44479078,44479413,44480656,44482505,44483188,44484101,44485382,44485631,44485805,44486487,44488725,44492311,44493451,44496040,",
CACNA1S,44,"201008639,201009358,201009749,201010631,201012408,201013455,201016242,201016652,201017709,201018130,201019516,201020111,201021684,201022336,201022586,201023632,201027535,201028316,201029785,201030394,201031071,201031589,201034965,201035356,201036014,201038264,201038599,201039399,201041882,201042676,201043633,201044622,201046047,201047006,201052289,201054077,201054563,201056953,201058385,201060767,201061099,201063009,201079291,201081315,","201009210,201009502,201009841,201010717,201012659,201013584,201016367,201016754,201017812,201018227,201019644,201020271,201021776,201022402,201022715,201023689,201027619,201028427,201029944,201030596,201031218,201031642,201035073,201035444,201036121,201038324,201038729,201039532,201041952,201042770,201043748,201044743,201046255,201047232,201052450,201054159,201054709,201057057,201058591,201060920,201061242,201063149,201079397,201081694,",
COL3A1,51,"189839098,189849485,189849922,189850390,189851784,189852806,189853315,189854121,189854821,189855032,189855729,189856212,189856394,189856909,189857612,189858086,189858763,189858959,189859266,189859449,189859771,189860417,189860850,189861123,189861890,189862061,189862425,189862991,189863399,189864010,189864195,189864567,189866122,189866261,189867023,189867680,189868136,189868459,189868707,189868982,189870075,189870931,189871070,189871662,189872225,189872610,189872760,189873649,189874903,189875373,189876353,","189839294,189849688,189849973,189850504,189851865,189852860,189853369,189854175,189854875,189855086,189855783,189856257,189856448,189856954,189857666,189858185,189858808,189859058,189859320,189859557,189859825,189860516,189860904,189861222,189861944,189862115,189862479,189863045,189863444,189864109,189864303,189864621,189866176,189866315,189867077,189867788,189868190,189868513,189868869,189869090,189870183,189870985,189871178,189871716,189872333,189872664,189872868,189873947,189875091,189875616,189877472,",
PER3,22,"7844488,7844713,7845500,7846780,7848104,7854019,7858584,7861172,7863106,7863751,7868952,7869952,7870497,7879344,7880174,7880526,7886539,7887177,7889896,7895821,7897058,7902731,","7844528,7845065,7845646,7846896,7848306,7854068,7858733,7861251,7863213,7863908,7869058,7870081,7870627,7879480,7880299,7880700,7886770,7887875,7890221,7896005,7897209,7905240,",
NLRP5,15,"56511091,56515081,56520153,56527107,56530707,56531740,56538278,56543976,56544907,56549390,56552287,56561783,56565003,56569605,56572761,","56511153,56515461,56520219,56527164,56530764,56531797,56539875,56544147,56545075,56549561,56552458,56561954,56565174,56569776,56573174,",
SP4,6,"21467688,21468294,21468906,21516696,21521541,21550639,","21467876,21468410,21470461,21516925,21521741,21554151,",
PRDM5,16,"121613067,121631463,121675707,121698342,121702297,121706152,121719421,121720815,121732524,121737607,121737986,121739507,121742325,121774572,121828628,121843670,","121616430,121631568,121675793,121698436,121702458,121706246,121719579,121720900,121732604,121737729,121738079,121739682,121742500,121774695,121828712,121844021,",
FAM111A,4,"58912251,58913299,58916269,58919222,","58912369,58913329,58916426,58922511,",
APRT,5,"88875876,88876477,88876830,88877957,88878227,","88876248,88876556,88876964,88878064,88878342,",
APP,18,"27252860,27264033,27269884,27277335,27284052,27326903,27327940,27347382,27348266,27354656,27369674,27372329,27394155,27423315,27425551,27462258,27484295,27542881,","27254082,27264180,27269985,27277389,27284274,27327003,27328069,27347541,27348341,27354790,27369731,27372497,27394358,27423509,27425664,27462388,27484463,27543138,",
APOC2,4,"45449238,45451722,45451957,45452415,","45449332,45451790,45452117,45452822,",
APOA4,3,"116691417,116693374,116693858,","116692597,116693501,116694011,",
AMT,9,"49454210,49455250,49456403,49456692,49457142,49457643,49458924,49459536,49459793,","49455151,49455406,49456584,49456838,49457221,49457775,49459005,49459704,49460111,",
AMH,5,"2249112,2250335,2250650,2250847,2251097,","2249743,2250478,2250759,2251007,2252072,",
ALPL,12,"21835857,21880470,21887118,21887589,21889602,21890533,21894596,21896797,21900157,21902225,21903014,21903875,","21836010,21880635,21887238,21887705,21889777,21890709,21894740,21896867,21900292,21902417,21903134,21904905,",
ALB,15,"74269971,74270832,74272345,74274310,74275071,74276028,74277712,74279136,74280751,74281972,74283247,74283804,74285223,74285970,74286808,","74270123,74270890,74272478,74274522,74275204,74276126,74277842,74279351,74280884,74282070,74283386,74284028,74285356,74286038,74287129,",
CYP27A1,9,"219646471,219674299,219676944,219677274,219677646,219678743,219679102,219679267,219679633,","219647160,219674490,219677144,219677472,219677819,219678910,219679181,219679480,219680016,",
CYP26A1,7,"94833646,94834064,94834535,94834905,94835582,94836300,94836719,","94833880,94834289,94834826,94835064,94835717,94836453,94837641,",
FGFR4,18,"176513872,176516550,176517390,176517745,176517938,176518685,176519321,176519646,176520138,176520406,176520654,176522330,176522533,176523057,176523287,176523604,176524292,176524527,","176514034,176516694,176517654,176517826,176518105,176518809,176519512,176519785,176520332,176520552,176520776,176522441,176522724,176523180,176523358,176523742,176524398,176525143,",
XIRP2,11,"167744996,167759974,167992418,168041051,168067244,168074675,168096364,168097173,168098286,168110541,168114366,","167745067,167760400,167992572,168041150,168067405,168074810,168096475,168097246,168098420,168110675,168116261,",
VIPAS39,21,"77893017,77894712,77895348,77896023,77900184,77900604,77901601,77902186,77904150,77907408,77908902,77909461,77910591,77914836,77915635,77916056,77917529,77919641,77920352,77923437,77923837,","77893979,77894817,77895438,77896110,77900274,77900646,77901736,77902262,77904224,77907436,77909005,77909495,77910684,77914893,77915700,77916095,77917676,77919744,77920445,77923708,77923983,",
THADA,38,"43457974,43459851,43506903,43514046,43518834,43519242,43519972,43547584,43571260,43625109,43655238,43657351,43712372,43725971,43732760,43735786,43755017,43768297,43776348,43778927,43779342,43783483,43787372,43793836,43797526,43798845,43799952,43801474,43804160,43805651,43808879,43813539,43813840,43813992,43817962,43819090,43819455,43823069,","43458482,43460021,43507035,43514200,43518907,43519361,43520352,43547679,43571376,43625278,43655370,43657441,43712464,43726094,43732874,43735919,43755127,43768455,43776507,43779064,43779478,43783694,43787524,43793960,43797649,43799001,43800131,43802166,43804381,43805746,43809067,43813588,43813873,43814141,43818093,43819185,43819555,43823185,",
CD55,10,"207494816,207495726,207497903,207498966,207500096,207504452,207510037,207510673,207512741,207532890,","207495210,207495912,207498095,207499066,207500182,207504641,207510163,207510754,207512762,207534311,",
IL10,5,"206940947,206943173,206944251,206944700,206945615,","206942073,206943239,206944404,206944760,206945839,",
FCGR3B,6,"161592987,161595934,161599567,161600157,161600844,161601675,","161594429,161596192,161599825,161600178,161600928,161601753,",
FCGR3A,5,"161511550,161514490,161518210,161518800,161519486,","161512989,161514748,161518468,161518821,161519818,",
ZNF445,8,"44481261,44491004,44491938,44492359,44492805,44496612,44499735,44519082,","44490231,44491115,44492065,44492454,44492974,44497188,44499856,44519162,",
SYCE1,14,"135367403,135368854,135369100,135369283,135369484,135370262,135370570,135371367,135371670,135372380,135372804,135373594,135381691,135382863,","135367832,135368942,135369211,135369407,135369551,135370326,135370660,135371422,135371718,135372455,135372864,135373657,135381779,135382876,",
GPBAR1,2,"219125737,219126781,","219125939,219128582,",
GP6,8,"55525074,55527046,55530019,55536585,55538945,55543506,55543873,55549570,","55526533,55527101,55530079,55536639,55539230,55543764,55543906,55549632,",
ADCY9,11,"4012649,4024669,4027482,4029116,4033232,4038994,4042146,4043406,4057368,4163750,4165690,","4016967,4024711,4027631,4029276,4033441,4039097,4042364,4043511,4057559,4165486,4166186,",
SIM1,11,"100836749,100841362,100868665,100895143,100896021,100896354,100897238,100897466,100898138,100901637,100911169,","100838967,100841765,100868834,100895291,100896128,100896554,100897324,100897571,100898232,100901720,100911551,",
IBSP,7,"88720701,88723499,88723659,88723805,88727273,88731757,88732513,","88720785,88723567,88723710,88723883,88727336,88731916,88733601,",
SFPQ,10,"35649200,35652601,35652803,35653573,35654603,35654786,35656098,35656294,35656941,35657822,","35650194,35652723,35652852,35653691,35654688,35654983,35656194,35656596,35657130,35658743,",
SEL1L,21,"81937890,81945955,81950568,81952015,81952632,81953733,81954198,81955595,81956731,81958823,81961424,81964235,81964756,81965802,81965952,81969064,81970544,81972417,81993076,81994044,82000018,","81943525,81946084,81950741,81952090,81952798,81953882,81954286,81955658,81956809,81958892,81961481,81964390,81964838,81965862,81966006,81969227,81970650,81972585,81993308,81994082,82000205,",
GUCY2C,27,"14765567,14767800,14769566,14772144,14773975,14774938,14778690,14781579,14792795,14794015,14796507,14798162,14804340,14804892,14805885,14809445,14813914,14822655,14825806,14827558,14829787,14832590,14834289,14835975,14839094,14840884,14849165,","14766225,14767877,14769661,14772243,14774150,14775131,14778849,14781671,14792884,14794153,14796640,14798249,14804445,14804964,14805948,14809551,14813996,14822767,14825892,14827694,14829905,14832687,14834411,14836191,14839159,14840997,14849519,",
PIGW,2,"34891402,34892942,","34891449,34895150,",
EXOC3L1,14,"67218281,67218588,67218804,67219038,67219263,67220139,67220459,67220661,67220923,67221127,67222623,67222922,67223533,67223873,","67218507,67218713,67218960,67219161,67219393,67220250,67220560,67220787,67221041,67221740,67222843,67223083,67223586,67224107,",
C4orf26,2,"76481257,76489323,","76481359,76491103,",
STXBP5,28,"147525493,147527106,147556385,147560305,147581750,147583425,147588219,147599216,147612229,147631219,147632590,147635019,147635399,147635731,147636650,147637364,147646094,147648260,147655292,147660314,147660472,147674458,147680219,147684470,147685136,147694866,147703913,147705849,","147525818,147527204,147556467,147560406,147581885,147583489,147588303,147599340,147612308,147631374,147632663,147635167,147635467,147635772,147636871,147637543,147646220,147648412,147655358,147660374,147660520,147674509,147680459,147684840,147685302,147694978,147704134,147711612,",
BABAM1,9,"17378184,17379564,17382405,17384712,17384915,17386609,17387303,17387631,17389653,","17378336,17379900,17382464,17384833,17384994,17386634,17387433,17387718,17390162,",
MALT1,17,"56338617,56348401,56363597,56367672,56376609,56377207,56378152,56381314,56383166,56390279,56400628,56401538,56402433,56409096,56411569,56412897,56414636,","56339084,56348568,56363719,56367823,56376788,56377304,56378185,56381341,56383199,56390483,56400806,56401613,56402561,56409246,56411727,56413023,56417371,",
TBX15,8,"119425665,119441650,119456737,119466058,119467268,119469132,119474241,119531977,","119428139,119441748,119456802,119466226,119467440,119469234,119474455,119532179,",
HOXD4,2,"177016112,177017335,","177016794,177017949,",
GRIK4,21,"120382454,120524393,120530977,120673401,120686086,120690463,120702560,120707499,120732667,120744774,120745847,120769240,120775998,120811055,120823563,120827488,120831617,120833164,120837903,120852814,120856612,","120382596,120524501,120531109,120673566,120686184,120690629,120702739,120707553,120732829,120744927,120745952,120769348,120776202,120811169,120823673,120827662,120831783,120833390,120838032,120852933,120859513,",
TGFBR3,17,"92145899,92161228,92163645,92174219,92177799,92181792,92182124,92184868,92185449,92187511,92193215,92195361,92200332,92224169,92262843,92327027,92351434,","92149414,92161336,92163687,92174340,92178099,92181951,92182265,92185021,92185787,92187701,92193363,92195530,92200516,92224307,92263028,92327201,92351836,",
TP53,11,"7571719,7573926,7576852,7577018,7577498,7578176,7578370,7579311,7579699,7579838,7590694,","7573008,7574033,7576926,7577155,7577608,7578289,7578554,7579590,7579721,7579940,7590868,",
ETV1,14,"13930855,13940362,13946054,13949256,13950863,13971126,13975332,13978741,14017051,14026262,14027710,14028632,14028892,14029187,","13935712,13940464,13946224,13949325,13950932,13971374,13975521,13978871,14017105,14026310,14027798,14028764,14029089,14029642,",
ABCA6,39,"67074846,67075350,67077206,67079013,67079352,67080401,67080572,67081168,67081765,67082758,67083493,67084307,67085605,67087283,67092380,67092768,67094060,67096937,67098975,67101602,67102168,67103836,67106941,67108323,67109362,67109758,67110902,67111516,67114038,67119379,67121028,67124759,67125750,67129781,67130779,67132232,67133436,67136748,67137885,","67075215,67075406,67077286,67079154,67079472,67080496,67080648,67081323,67081857,67082876,67083614,67084399,67085683,67087403,67092494,67092942,67094168,67097075,67099109,67101769,67102352,67103953,67107081,67108414,67109501,67109878,67111078,67111627,67114097,67119548,67121176,67124945,67125892,67130008,67130883,67132391,67133641,67136889,67138015,",
BGN,8,"152760346,152770078,152770695,152771320,152771986,152772287,152772504,152773705,","152760571,152770327,152770808,152771534,152772097,152772381,152772643,152775004,",
FGF14,5,"102373204,102378961,102521074,102527535,102568802,","102375317,102379160,102521178,102527646,102568995,",
LHFP,4,"39917028,39952564,40174968,40177019,","39918191,39952663,40175527,40177356,",
IL10RB,7,"34638664,34640698,34648900,34652056,34655398,34660408,34668488,","34638819,34640822,34649058,34652223,34655546,34660566,34669539,",
DNM2,21,"10828728,10870413,10883154,10886378,10887793,10893635,10897239,10904395,10906047,10906736,10909161,10912963,10916591,10919244,10922939,10930655,10934463,10935732,10939711,10940802,10941653,","10829079,10870487,10883304,10886582,10887892,10893796,10897382,10904531,10906115,10906875,10909248,10913034,10916643,10919256,10923053,10930765,10934575,10935897,10939944,10941054,10942586,",
KPNA7,10,"98771196,98775542,98779505,98782551,98785922,98790641,98792692,98793706,98800728,98805023,","98771417,98775689,98779688,98782785,98786186,98790724,98792961,98793789,98800863,98805089,",
NDUFA4,4,"10971579,10977716,10978434,10979642,","10973319,10977774,10978523,10979813,",
NDUFA2,3,"140024947,140026840,140027067,","140025263,140026947,140027370,",
NBN,16,"90945563,90949253,90955480,90958367,90960051,90965471,90967510,90970952,90976637,90982591,90983400,90990447,90992961,90993602,90994949,90996752,","90947840,90949303,90955594,90958523,90960120,90965919,90967783,90971082,90976735,90982785,90983518,90990551,90993121,90993751,90995083,90996899,",
PVRL2,9,"45349392,45368527,45375109,45377172,45377586,45385467,45389193,45389389,45391366,","45349870,45368917,45375406,45377290,45377735,45385621,45389257,45389476,45392485,",
LAMB4,34,"107663995,107669487,107671250,107674652,107677832,107684196,107688352,107689770,107692541,107696076,107698276,107703218,107704205,107706206,107706813,107708460,107710152,107717388,107718645,107720045,107732070,107732781,107735672,107738847,107743488,107744943,107746261,107746953,107748075,107749615,107752255,107756448,107763575,107770750,","107664623,107669641,107671424,107674791,107678040,107684341,107688556,107689976,107692702,107696452,107698373,107703439,107704430,107706364,107707045,107708604,107710330,107717509,107718761,107720231,107732221,107732861,107735782,107739027,107743677,107745064,107746476,107747017,107748264,107749689,107752391,107756606,107763642,107770801,",
HSP90AB1,12,"44214694,44216366,44217113,44217411,44217757,44218027,44218784,44219154,44219473,44219735,44220781,44221225,","44214932,44216513,44217320,44217571,44217891,44218336,44218950,44219345,44219621,44220004,44221115,44221625,",
XPC,16,"14186647,14188789,14189407,14190061,14190313,14193834,14197834,14199510,14201240,14206312,14206927,14208668,14209756,14211937,14214366,14219965,","14187659,14188879,14189501,14190231,14190448,14193916,14197995,14200392,14201330,14206433,14207085,14208753,14209880,14212050,14214562,14220172,",
RECQL4,22,"145736666,145737063,145737293,145737526,145737774,145738024,145738229,145738600,145738768,145738954,145739311,145739572,145739825,145740319,145740533,145740709,145741147,145741371,145742433,145742797,145742985,145743084,","145736938,145737172,145737450,145737707,145737944,145738154,145738521,145738767,145738864,145739096,145739491,145739746,145739909,145740456,145740626,145740841,145741274,145742148,145742574,145742892,145743019,145743210,",
TERT,16,"1253286,1254482,1255401,1258712,1260588,1264518,1266578,1268634,1271233,1272299,1278755,1279405,1280272,1282543,1293427,1294885,","1253946,1254620,1255526,1258774,1260715,1264707,1266650,1268748,1271319,1272395,1278911,1279585,1280453,1282739,1294781,1295162,",
TMEM9,6,"201103898,201112947,201115867,201120888,201122985,201123572,","201104943,201113079,201115976,201120980,201123087,201123683,",
EMC4,5,"34517197,34517736,34519893,34520629,34521953,","34517401,34517851,34520047,34520790,34522366,",
NCKIPSD,13,"48711271,48715996,48716309,48716487,48716809,48717007,48717233,48717491,48718719,48719477,48719780,48720335,48723069,","48712180,48716169,48716402,48716616,48716890,48717146,48717320,48717662,48719213,48719589,48719985,48720445,48723366,",
MPP6,13,"24612964,24659670,24663284,24681334,24689230,24690103,24703208,24705206,24705639,24708117,24718749,24720010,24727056,","24613212,24659839,24663403,24681487,24689383,24690331,24703340,24705306,24705708,24708279,24718952,24720139,24733322,",
ERAP1,20,"96096513,96112107,96116126,96116761,96117396,96118754,96119627,96121491,96122173,96124233,96125998,96126214,96127763,96129102,96129505,96130744,96132877,96136564,96139105,96143562,","96098932,96112255,96116208,96116902,96117558,96118939,96119784,96121675,96122253,96124388,96126070,96126346,96127895,96129216,96129660,96130865,96133012,96136703,96139646,96143892,",
PHF20,18,"34359922,34389412,34430494,34435271,34446223,34450934,34457359,34458876,34459571,34487291,34501170,34501954,34505405,34515701,34519170,34526618,34528785,34535406,","34360001,34389527,34430666,34435356,34446303,34451322,34457473,34459056,34459751,34487570,34501269,34502119,34505584,34515801,34519366,34527030,34528969,34538288,",
CCNO,3,"54526980,54528188,54528970,","54527688,54528374,54529545,",
XRCC5,21,"216974019,216977738,216981381,216982468,216983765,216986784,216990639,216992258,216995597,216997047,217001810,217002811,217005908,217012805,217024790,217026701,217054947,217057361,217059641,217069044,217069910,","216974180,216977852,216981565,216982517,216983888,216986976,216990754,216992397,216995710,216997110,217001948,217002902,217006042,217012999,217024884,217026771,217055057,217057458,217059709,217069119,217071016,",
HELLS,22,"96305523,96306133,96313882,96317895,96322447,96322568,96331144,96333716,96334310,96336418,96341082,96342719,96347985,96350169,96350394,96351985,96352151,96353255,96354451,96356616,96356791,96361284,","96305709,96306255,96314005,96317952,96322484,96322633,96331186,96333944,96334493,96336562,96341279,96342816,96348147,96350309,96350533,96352069,96352271,96353372,96354611,96356713,96356868,96361856,",
FANCL,14,"58386377,58387242,58388656,58390000,58390163,58390568,58392858,58425728,58431264,58449076,58453862,58456948,58459188,58468352,","58386935,58387314,58388773,58390082,58390209,58390652,58393009,58425797,58431361,58449177,58453919,58457009,58459247,58468515,",
IARS2,23,"220267454,220269445,220273831,220275470,220275704,220275836,220276028,220276788,220279232,220280402,220284127,220287655,220298578,220300091,220307743,220310150,220311259,220312349,220313524,220315144,220316285,220318850,220320834,","220267825,220269568,220273991,220275619,220275754,220275946,220276119,220276904,220279402,220280493,220284279,220287816,220298681,220300185,220307852,220310253,220311385,220312481,220313631,220315290,220316476,220318995,220321383,",
SOCS4,3,"55493843,55498580,55509669,","55494189,55498709,55516206,",
ITGB6,15,"160956176,160964189,160968590,160980301,160982889,160993944,160994575,160998492,161025722,161029079,161030484,161051879,161052726,161055689,161056513,","160958345,160964356,160968710,160980399,160983112,160994362,160994710,160998582,161025818,161029241,161030650,161052126,161052931,161055769,161056824,",
ALG14,4,"95448278,95492684,95530421,95538318,","95448862,95492816,95530573,95538507,",
PLCXD3,3,"41307047,41381927,41510525,","41313872,41382636,41510730,",
ISPD,10,"16127151,16255690,16298014,16298544,16317753,16341045,16348147,16415716,16445685,16460690,","16131424,16255822,16298107,16298637,16317851,16341091,16348252,16415866,16445962,16460947,",
USP6NL,14,"11502508,11523768,11526969,11527167,11527815,11531100,11532830,11535117,11543099,11551593,11560533,11567384,11569498,11574176,","11505848,11523921,11527069,11527233,11527910,11531221,11532879,11535227,11543207,11551674,11560573,11567467,11569566,11574279,",
CYP24A1,12,"52769987,52773707,52773926,52774624,52775495,52779255,52780990,52782280,52786130,52788115,52789447,52789860,","52771300,52773828,52774124,52774703,52775662,52779401,52781102,52782372,52786227,52788209,52789638,52790516,",
HDLBP,28,"242166681,242169247,242169567,242170173,242173234,242174535,242174904,242176029,242178063,242179016,242179315,242181874,242186166,242186470,242187417,242187658,242189255,242192371,242192807,242194465,242194788,242195598,242196014,242202125,242203862,242206208,242207891,242254984,","242169102,242169376,242169684,242170359,242173378,242174670,242175009,242176184,242178202,242179235,242179537,242182093,242186298,242186557,242187531,242187763,242189395,242192450,242192912,242194573,242194995,242195814,242196221,242202341,242204020,242206321,242207956,242255115,",
CHD7,38,"61591323,61653817,61693558,61707544,61712946,61714086,61720775,61728945,61732565,61734348,61734582,61735061,61736398,61741221,61742880,61748631,61749375,61750226,61750634,61754202,61754405,61757422,61757808,61761073,61761609,61763051,61763590,61763820,61764577,61765056,61765387,61766921,61768533,61769003,61773462,61774754,61775106,61777574,","61591641,61655656,61693989,61707686,61713084,61714152,61720831,61729060,61732649,61734486,61734704,61735305,61736575,61741365,61743136,61748842,61749571,61750394,61750814,61754313,61754611,61757622,61757968,61761163,61761713,61763181,61763663,61763878,61764806,61765265,61766059,61767082,61768761,61769447,61773684,61774895,61775211,61780586,",
ELANE,5,"852290,852875,853261,855563,855957,","852395,853032,853403,855794,856246,",
GNAQ,7,"80331189,80343429,80409378,80412435,80430531,80537076,80646015,","80336429,80343583,80409508,80412564,80430686,80537261,80646365,",
ARHGAP29,23,"94634462,94643167,94643407,94645280,94649706,94650427,94650897,94652054,94654392,94654771,94655481,94667275,94668099,94668473,94668655,94669485,94670616,94671190,94674387,94674809,94685813,94696962,94702970,","94640305,94643276,94643723,94645513,94649844,94650616,94651037,94652153,94654497,94654908,94655639,94667413,94668288,94668554,94668766,94669550,94670754,94671239,94674460,94674906,94685948,94697199,94703307,",
KRT31,7,"39549976,39551099,39551496,39551713,39552671,39553164,39553443,","39550421,39551320,39551622,39551875,39552828,39553247,39553844,",
KLF7,4,"207938861,207953181,207988497,208030190,","207945988,207953305,207989128,208030740,",
C9,11,"39284377,39288824,39306718,39308331,39311238,39315876,39331777,39341247,39341657,39342192,39364489,","39285335,39289053,39306894,39308460,39311479,39316131,39331916,39341395,39341802,39342298,39364655,",
EEF2,15,"3976053,3977212,3977425,3977816,3979326,3979805,3980511,3980838,3981336,3981944,3982243,3982804,3983107,3984133,3985375,","3976745,3977345,3977608,3978170,3979434,3980064,3980707,3980977,3981450,3982050,3982422,3983016,3983289,3984348,3985461,",
GJA4,2,"35258598,35259797,","35258669,35261348,",
EEF1B2,6,"207024317,207025311,207026069,207026761,207027212,207027452,","207024783,207025434,207026196,207026828,207027338,207027653,",
SLC1A2,11,"35272751,35287073,35302413,35308303,35313833,35323065,35327620,35333744,35336569,35338923,35440496,","35282512,35287305,35302548,35308498,35314067,35323192,35327789,35333995,35336722,35339063,35441105,",
HSD17B2,5,"82068857,82101774,82104546,82124506,82131679,","82069294,82101987,82104732,82124644,82132139,",
DPP4,26,"162848754,162851470,162851809,162862254,162865071,162865750,162868302,162870905,162873277,162873617,162875238,162875732,162876738,162877090,162879264,162881313,162890050,162891673,162894811,162895458,162895641,162902041,162903424,162903912,162929908,162930485,","162849894,162851544,162851882,162862319,162865171,162865805,162868497,162870975,162873376,162873665,162875360,162875786,162876806,162877198,162879309,162881449,162890163,162891834,162894932,162895531,162895694,162902122,162903516,162904011,162929996,162931052,",
KRT75,9,"52817853,52820600,52822039,52822401,52824324,52825326,52825789,52826821,52827590,","52818539,52820635,52822260,52822527,52824489,52825422,52825850,52827036,52828110,",
MADD,36,"47291198,47295377,47296113,47297449,47298282,47299715,47300549,47303125,47303931,47304363,47305728,47305925,47306491,47307001,47307983,47310518,47310941,47311417,47311699,47312160,47314093,47315433,47317046,47317447,47330141,47330530,47330831,47331057,47333282,47336770,47345221,47345815,47346021,47348288,47350208,47350596,","47291301,47295527,47296710,47297753,47298414,47299829,47300630,47303304,47304167,47304520,47305832,47306116,47306745,47307141,47308085,47310578,47311044,47311604,47311850,47312367,47314147,47315534,47317130,47317606,47330250,47330593,47330952,47331163,47333393,47336878,47345386,47345888,47346128,47348358,47350255,47351582,",
